item_id:token,interaction_count,pop_score,popularity_label
10175,498,0.001356593370671432,1
476,441,0.0012013206354740994,1
495,388,0.0010569442325713166,1
4213,370,0.001007910737245843,1
11490,365,0.000994290321877656,1
4216,358,0.000975221740362194,1
2735,332,0.0009043955804476213,1
2688,329,0.0008962233312267091,1
4263,326,0.0008880510820057968,1
10060,319,0.000868982500490335,1
4214,317,0.0008635343343430601,1
7098,311,0.0008471898359012356,1
4212,304,0.0008281212543857738,1
8019,303,0.0008253971713121363,1
8015,303,0.0008253971713121363,1
3019,291,0.0007927081744284873,1
8407,285,0.0007763636759866629,1
9606,278,0.000757295094471201,1
11829,274,0.0007463987621766513,1
1734,272,0.0007409505960293766,1
10744,263,0.0007164338483666398,1
11920,261,0.000710985682219365,1
3156,261,0.000710985682219365,1
2715,259,0.0007055375160720901,1
2684,259,0.0007055375160720901,1
10008,257,0.0007000893499248153,1
11623,257,0.0007000893499248153,1
12565,255,0.0006946411837775405,1
11951,248,0.0006755726022620786,1
14107,239,0.0006510558545993419,1
2105,236,0.0006428836053784296,1
10118,230,0.0006265391069366051,1
9511,227,0.0006183668577156929,1
9191,222,0.0006047464423475058,1
498,221,0.0006020223592738684,1
130,221,0.0006020223592738684,1
7082,221,0.0006020223592738684,1
3968,219,0.0005965741931265936,1
4211,218,0.0005938501100529562,1
7527,216,0.0005884019439056814,1
11733,215,0.0005856778608320439,1
2448,213,0.0005802296946847692,1
2254,213,0.0005802296946847692,1
8001,212,0.0005775056116111317,1
10293,210,0.0005720574454638568,1
9411,209,0.0005693333623902195,1
3279,206,0.0005611611131693072,1
3409,204,0.0005557129470220324,1
11735,202,0.0005502647808747575,1
9377,201,0.0005475406978011202,1
3017,200,0.0005448166147274827,1
8411,198,0.000539368448580208,1
726,197,0.0005366443655065705,1
10980,196,0.0005339202824329331,1
9752,194,0.0005284721162856583,1
9855,194,0.0005284721162856583,1
6805,194,0.0005284721162856583,1
492,193,0.0005257480332120208,1
11113,192,0.0005230239501383834,1
242,190,0.0005175757839911086,1
7622,189,0.0005148517009174712,1
2806,189,0.0005148517009174712,1
7747,187,0.0005094035347701964,1
11380,185,0.0005039553686229215,1
8694,183,0.0004985072024756467,1
7868,182,0.0004957831194020093,1
2707,182,0.0004957831194020093,1
10923,178,0.00048488678710745963,1
149,178,0.00048488678710745963,1
3018,176,0.0004794386209601848,1
4243,175,0.0004767145378865474,1
10245,175,0.0004767145378865474,1
12905,175,0.0004767145378865474,1
8867,173,0.0004712663717392726,1
7850,172,0.00046854228866563514,1
10474,171,0.00046581820559199775,1
3933,171,0.00046581820559199775,1
5082,170,0.0004630941225183603,1
11031,169,0.0004603700394447229,1
11106,168,0.0004576459563710855,1
1548,167,0.0004549218732974481,1
3162,166,0.00045219779022381064,1
12056,165,0.00044947370715017325,1
3198,165,0.00044947370715017325,1
482,165,0.00044947370715017325,1
11303,165,0.00044947370715017325,1
9449,164,0.0004467496240765358,1
