neuron,mean,sd
0,-0.8992444276809692,0.3273463249206543
1,-0.627817690372467,0.24640050530433655
2,-0.44002148509025574,0.2302640825510025
3,-0.3476831912994385,0.07263866811990738
4,-0.6243520379066467,0.10163810104131699
5,-0.8966629505157471,0.23413991928100586
6,-0.9248781204223633,0.22621168196201324
7,-0.30184614658355713,0.06769195944070816
8,-0.587267279624939,0.27738240361213684
9,-0.6727530360221863,0.1972491592168808
10,-0.8024404048919678,0.2576124966144562
11,-0.7051874399185181,0.2708263099193573
12,-0.5431402921676636,0.2757333517074585
13,-1.2552237510681152,0.27363890409469604
14,-1.513085961341858,0.38788992166519165
15,-0.6437698006629944,0.22316096723079681
16,-1.4906100034713745,0.303499698638916
17,-0.6534649729728699,0.25256046652793884
18,-0.7460840344429016,0.2365654557943344
19,-0.33176225423812866,0.07993509620428085
20,-1.089430570602417,0.28293168544769287
21,-0.6872371435165405,0.22141973674297333
22,-1.264648199081421,0.3040395677089691
23,-0.9236833453178406,0.23419292271137238
24,-0.9373051524162292,0.251496285200119
25,-0.3800036311149597,0.09157413989305496
26,-0.6369499564170837,0.22417853772640228
27,-0.791619598865509,0.22445935010910034
28,-1.0851469039916992,0.25076135993003845
29,-0.5253431797027588,0.23515252768993378
30,-0.28221628069877625,0.05639229342341423
31,-0.4338894486427307,0.24488937854766846
32,-0.8174507021903992,0.23873622715473175
33,-0.5841033458709717,0.24628587067127228
34,-0.27888378500938416,0.06441887468099594
35,-1.5221478939056396,0.37094688415527344
36,-0.8306106925010681,0.23225238919258118
37,-0.6718050241470337,0.2641862630844116
38,-1.0340408086776733,0.27281513810157776
39,-0.31830325722694397,0.06620857119560242
40,-0.3089742064476013,0.0577927865087986
41,-0.5786280632019043,0.23837022483348846
42,-0.6584184169769287,0.2555481791496277
43,-0.6004698276519775,0.23853297531604767
44,-0.35021644830703735,0.06699567288160324
45,-1.1023139953613281,0.22509151697158813
46,-0.37177422642707825,0.08148364722728729
47,-1.206571102142334,0.28503942489624023
48,-0.8426880836486816,0.22236484289169312
49,-0.6493587493896484,0.27994269132614136
50,-0.7564045190811157,0.2911076843738556
51,-0.5412262082099915,0.23936213552951813
52,-0.7877272963523865,0.25594523549079895
53,-0.5354503393173218,0.23501382768154144
54,-0.18501602113246918,0.23245085775852203
55,-0.8408375978469849,0.23504775762557983
56,-0.35312891006469727,0.06987138837575912
57,-0.49112677574157715,0.2683444023132324
58,-1.268312931060791,0.3294003903865814
59,-0.6002839207649231,0.11920642852783203
60,-0.49526697397232056,0.21504417061805725
61,-1.288997769355774,0.31642934679985046
62,-0.7804495096206665,0.23134653270244598
63,-0.3342609107494354,0.06606663018465042
64,-1.183304786682129,0.3154795467853546
65,-0.43944722414016724,0.08018162846565247
66,-0.773530125617981,0.25541576743125916
67,-0.6167763471603394,0.1872069239616394
