item_id:token,interaction_count,pop_score,popularity_label
7532,327,0.0021980828952852132,1
6727,291,0.0019560921178226206,1
2648,275,0.0018485406611725797,1
8824,262,0.0017611551026444215,1
6435,251,0.0016872134761975182,1
2987,247,0.001660325612035008,1
8969,234,0.0015729400535068497,1
10163,230,0.0015460521893443395,1
268,225,0.0015124423591412017,1
8124,215,0.001445222698734926,1
8727,209,0.0014048909024911606,1
9369,209,0.0014048909024911606,1
4037,199,0.001337671242084885,1
5098,196,0.0013175053439630022,1
5528,196,0.0013175053439630022,1
8730,194,0.0013040614118817473,1
7075,193,0.0012973394458411197,1
8136,189,0.0012704515816786093,1
4185,185,0.001243563717516099,1
7130,179,0.0012032319212723337,1
10373,179,0.0012032319212723337,1
2319,174,0.001169622091069196,1
10374,166,0.0011158463627441754,1
10753,163,0.0010956804646222928,1
1521,158,0.0010620706344191548,1
10691,158,0.0010620706344191548,1
10164,154,0.0010351827702566447,1
10538,150,0.0010082949060941345,1
6433,149,0.0010015729400535069,1
7849,148,0.0009948509740128793,1
10570,148,0.0009948509740128793,1
9595,147,0.0009881290079722517,1
7977,146,0.000981407041931624,1
2244,145,0.0009746850758909966,1
331,142,0.0009545191777691139,1
917,141,0.0009477972117284863,1
10632,139,0.0009343532796472312,1
4465,138,0.0009276313136066036,1
10752,138,0.0009276313136066036,1
2420,134,0.0009007434494440935,1
9592,133,0.0008940214834034659,1
9767,130,0.0008738555852815832,1
7651,130,0.0008738555852815832,1
5192,129,0.0008671336192409556,1
7122,128,0.0008604116532003281,1
8243,128,0.0008604116532003281,1
5194,126,0.0008469677211190729,1
6192,124,0.0008335237890378178,1
6841,124,0.0008335237890378178,1
10571,121,0.0008133578909159351,1
10609,121,0.0008133578909159351,1
9885,120,0.0008066359248753075,1
12020,120,0.0008066359248753075,1
11874,119,0.0007999139588346799,1
11931,119,0.0007999139588346799,1
4271,117,0.0007864700267534248,1
8816,115,0.0007730260946721697,1
4858,115,0.0007730260946721697,1
10100,114,0.0007663041286315421,1
7652,112,0.0007528601965502871,1
8651,112,0.0007528601965502871,1
12065,111,0.0007461382305096595,1
149,110,0.0007394162644690319,1
12054,109,0.0007326942984284044,1
7295,109,0.0007326942984284044,1
11840,108,0.0007259723323877768,1
9530,108,0.0007259723323877768,1
9266,106,0.0007125284003065217,1
209,106,0.0007125284003065217,1
10572,105,0.0007058064342658941,1
4526,104,0.0006990844682252665,1
11228,104,0.0006990844682252665,1
6260,103,0.000692362502184639,1
11686,103,0.000692362502184639,1
6402,103,0.000692362502184639,1
5522,102,0.0006856405361440114,1
7653,102,0.0006856405361440114,1
10442,101,0.0006789185701033838,1
545,99,0.0006654746380221287,1
2770,99,0.0006654746380221287,1
5523,99,0.0006654746380221287,1
10148,97,0.0006520307059408736,1
5244,97,0.0006520307059408736,1
8590,97,0.0006520307059408736,1
9366,97,0.0006520307059408736,1
10812,97,0.0006520307059408736,1
2513,95,0.0006385867738596184,1
1245,95,0.0006385867738596184,1
8636,95,0.0006385867738596184,1
12066,95,0.0006385867738596184,1
11939,95,0.0006385867738596184,1
2374,94,0.000631864807818991,1
1307,93,0.0006251428417783633,1
2807,93,0.0006251428417783633,1
10565,92,0.0006184208757377358,1
11658,92,0.0006184208757377358,1
5293,92,0.0006184208757377358,1
9883,92,0.0006184208757377358,1
8560,91,0.0006116989096971083,1
2003,91,0.0006116989096971083,1
10814,90,0.0006049769436564807,1
8556,90,0.0006049769436564807,1
11976,89,0.0005982549776158531,1
10808,89,0.0005982549776158531,1
12057,89,0.0005982549776158531,1
10896,89,0.0005982549776158531,1
1902,89,0.0005982549776158531,1
5412,89,0.0005982549776158531,1
4153,89,0.0005982549776158531,1
6325,89,0.0005982549776158531,1
267,88,0.0005915330115752255,1
10711,88,0.0005915330115752255,1
6906,88,0.0005915330115752255,1
5926,88,0.0005915330115752255,1
8583,88,0.0005915330115752255,1
10291,88,0.0005915330115752255,1
9123,87,0.000584811045534598,1
10810,87,0.000584811045534598,1
10897,87,0.000584811045534598,1
10816,87,0.000584811045534598,1
9561,87,0.000584811045534598,1
8559,87,0.000584811045534598,1
8936,86,0.0005780890794939704,1
7646,86,0.0005780890794939704,1
10815,86,0.0005780890794939704,1
12059,86,0.0005780890794939704,1
9587,85,0.0005713671134533428,1
10704,85,0.0005713671134533428,1
8561,84,0.0005646451474127153,1
8737,84,0.0005646451474127153,1
688,84,0.0005646451474127153,1
8643,84,0.0005646451474127153,1
8150,84,0.0005646451474127153,1
10710,84,0.0005646451474127153,1
10564,84,0.0005646451474127153,1
10700,83,0.0005579231813720877,1
3702,83,0.0005579231813720877,1
3313,83,0.0005579231813720877,1
10246,83,0.0005579231813720877,1
7419,83,0.0005579231813720877,1
71,82,0.0005512012153314601,1
9593,82,0.0005512012153314601,1
3715,82,0.0005512012153314601,1
10699,82,0.0005512012153314601,1
10773,81,0.0005444792492908326,1
4387,81,0.0005444792492908326,1
10709,81,0.0005444792492908326,1
10480,81,0.0005444792492908326,1
9583,81,0.0005444792492908326,1
2922,81,0.0005444792492908326,1
8676,81,0.0005444792492908326,1
7121,81,0.0005444792492908326,1
8562,80,0.000537757283250205,1
8555,80,0.000537757283250205,1
